classid,description,subclassid,description,invoiceitemid,description,invoicedescription,itemtype,description,quantityfrom,quanitytunitprice,dispensingfee,minimumprice,name1,status,revenue_id,allow_price_chg,nbr_disp
SUP,SUPPLIES,SUH,Supplies - Hospital,757,Needle 22G X 1" 100s,,I,each,0,0.12,0,0.060000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,764,Needle BD 18g X 1" ,,I,each,0,0.14,0,0.070000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,1011,Needle BD 22G X 1.5" 100s,,I,each,0,0.06,0,0.060000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,985,Needle BD 25G X 5/8" 100s,,I,each,0,0.14,0,0.070000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,1033,Novafil 3/0 30" Blue C16,,I,box,0,140.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,765,Novafil 3/0 45cm,,I,each,0,7.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,1060,Novafil Blue 2/0 Non Absorb 45cm CE6,,I,box,0,46.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,1573,Omni-Cleaner XL - 16oz,,I,bottle,0,31.99,0,31.120000,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,1034,Penrose Drain 16" X 1/4",Penrose Drain 16" X 1/4",I,each,0,0.90,0,0.900000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,970,PetFlex 2"X5yds,,I,each,0,1.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,1035,Phenrex Antibacterial Skin Cleanser 500,,I,bottle,0,10.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,932,Pill Vials 12 Dr Line Up Arrow Amber 300,,I,vial,0,0.10,0,0.100000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,1051,Pill Vials 30 Dram snap on amber,,I,box,0,21.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,1570,Pink Germicide Disinfectant sol'n (J883),,I,gallon,0,16.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,990,Prepodyne Scrub 4L,,I,bottle,0,22.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,1078,Punch Biopsy 3mm #4430,,I,each,0,0,0,3.350000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,09420,Punch Biopsy 8mm #4480,,I,each,0,0,0,3.350000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,933,Quatsyl D Plus 3.8L,,I,bottle,0,138.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,09532,Rectal Thermometer Probe Covers ,,I,box,0,16.99,0,2.910000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,112786,Remove Adhesive Remover 220ml,,I,bottle,0,10.99,0,10.790000,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,133572,Saber Disinfectant Wipes  50s,,I,each,0,15.99,0,7.800000,River Valley Veterinary Wellness Clinic,0,H,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,952,Silver Nitrite Applicators 100s,,I,box,0,51.99,0,0.260000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,923,Skin Stapler Disposable Appose 35,,I,each,0,10.99,0,10.810000,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,991,Sodasorb Canister refill bag 1.64l,,I,bag,0,10.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,126588,Sodium Chloride 0.9% 250ml bag,Sodium Chloride 0.9% 250ml bag,I,bag,0,6.99,0,3.850000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,115351,StaySafe Starter Kit,,I,each,0,31.99,0,31.950000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,971,Surgery Cap Bouffant Style 24" Blue,,I,box,0,10.99,0,10.140000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,40016,Syringe & Needle Aniject 3cc 22gx3/4 in,,I,each,0,0.09,0,0.090000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,841,Syringe & Needle BD 1cc 25g x 5/8",,I,each,0,0.48,0,0.240000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,125791,Syringe & Needle BD 3cc 22g x 1",,I,each,0,0.14,0,0.140000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,125789,Syringe & Needle BD 3cc 25g x 5/8",,I,each,0,0.17,0,0.170000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,1006,Syringe BD 1ML Luer Slip Tip,,I,each,0,0.99,0,0.160000,River Valley Veterinary Wellness Clinic,0,H,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,123854,Syringe BD 20cc Luer LockTip 48s,,I,each,0,1.69,0,0.840000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,09244,Syringe BD 3 ml N/A,,I,each,0,0.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,862,Syringe BD 60cc Luer SlipTip ea,Syringe BD 60cc Luer SlipTip each,I,each,0,4.51,0,1.500000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,126447,Syringe Mono 12cc  Slip Tip - 80's,,I,box,0,26.99,0,0.440000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,855,Syringe Mono 35 ML Cath Tip,,I,each,0,1.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,121225,Syringe Terumo 60cc Cath Tip ea,Syringe Terumo 60cc Cath Tip each,I,each,0,2.61,0,0.870000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,934,Teat Infusion Cannula Plastic 1.3",,I,each,0,0.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,993,TOILET TISSUE 2ply - 48s,,I,each,0,54.99,0,54.230000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,994,Tongue Depressors Wooden 6" 500's PP,,I,box,0,15.99,0,15.400000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,1064,Tonopen XL Ocu Film Covers 150s,,I,box,0,88.99,0,88.260000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,844,Towel Roll Regular 8",,I,each,0,41.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,1684,Ultrasound Gel 5 Litre,,I,each,0,45.99,0,45.260000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,104549,Vacutainer Holder Lg 13mm/16mm,,I,each,0,0.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,1007,VetrxEsponse Waste Disposal,,I,each,0,32.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,1061,Virkon 50 tablets,,I,bottle,0,29.99,0,29.460000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUP,SUPPLIES,SUH,Supplies - Hospital,936,Virkon 50 tabs DUPL,,I,each,0,5.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUL,Supplies - Laboratory,1062,Capillary Tube Sealant/Holding Tray,,I,each,0,3.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUL,Supplies - Laboratory,117918,Catalyst ALB Slides - 12/box,,I,each,0,6.99,0,6.060000,River Valley Veterinary Wellness Clinic,0,H,4,0
SUP,SUPPLIES,SUL,Supplies - Laboratory,849,Dip Quick Counter Stain #3,,I,bottle,0,40.99,0,40.020000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUL,Supplies - Laboratory,850,Dip Quick Stain #2,,I,bottle,0,75.26,0,37.630000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUL,Supplies - Laboratory,851,Dip Quick Stain Fixative,,I,bottle,0,35.99,0,35.250000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUL,Supplies - Laboratory,1010,Kimwipes X Large 280s,,I,box,0,6.99,0,3.400000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUL,Supplies - Laboratory,762,Lasercyte Hematology Analyzer Kit,,I,package,0,522.99,0,522.520000,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUL,Supplies - Laboratory,852,Micro Hema Tube Statspin 100's,,I,bottle,0,15.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUL,Supplies - Laboratory,1602,Microhematocrit Plain Blue Tip Tube 100s,,I,pack,0,0.16,0,0.160000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUL,Supplies - Laboratory,1019,Microscope Coverslips Plastic 22 x 22mm,,I,box,0,4.29,0,4.290000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUL,Supplies - Laboratory,900002,Microscope Slides Frosted Beveled 72s,,I,box,0,6.99,0,6.700000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUP,SUPPLIES,SUL,Supplies - Laboratory,1079,Mineral Oil 4L,,I,bottle,0,14.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUL,Supplies - Laboratory,1003,Parvo Snap Test Kit Inventory Item 5s,,I,each,0,20.99,0,20.450000,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUL,Supplies - Laboratory,1576,Transfer Pipette 1.7ml Disposable- 500s,,I,box,0,63.99,0,63.360000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUL,Supplies - Laboratory,1013,Unopette WBC 1:100,,I,bottle,0,179.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUL,Supplies - Laboratory,09376,Urine Sediment Stain 15ml,,I,bottle,0,17.99,0,17.630000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUP,SUPPLIES,SUL,Supplies - Laboratory,09388,Vacutainer Gold Stop SST 3.5ML,,I,each,0,36.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUL,Supplies - Laboratory,09378,Vacutainer Green 1.3ml,,I,each,0,0.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUL,Supplies - Laboratory,09380,Vacutainer Lavender Top  4 ml,,I,each,0,0.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUL,Supplies - Laboratory,09384,Vacutainer Red Top  4 ml,,I,each,0,0.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUL,Supplies - Laboratory,853,Vetlyte Electrode Conditioning 100ml,,I,bottle,0,34.99,0,34.960000,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUL,Supplies - Laboratory,1052,Vetlyte ISE Fluid Pack,,I,each,0,206.99,0,206.960000,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUL,Supplies - Laboratory,1066,Vettest Quality Control Slides,,I,box,0,78.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUL,Supplies - Laboratory,1579,Vettest Slides AMYL - 12/box,,I,[None],0,61.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUL,Supplies - Laboratory,854,Vettest Slides YPAP (4 tests),,I,box,0,78.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,142308,ALPHATRAK 3 TEST STRIPS 50's,ALPHATRAK 3 TEST STRIPS 50's,I,box,0,122.99,0,93.950000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,40512,Aventi Joint Formula 250ml,Aventi Joint Formula 250ml,I,bottle,0,32.96,0,16.480000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,31199,Aventi Joint Formula 500ml,,I,bottle,0,50.18,0,27.880000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,36619,Aventi Joint Formula 950ml,,I,[None],0,79.99,0,39.980000,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,569,Bullseye Pill Gun,,I,each,0,7.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,09458,Buster Classic White Collar 30cm,,I,each,0,22.99,0,11.050000,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,900050,Buster Collar Classic Clear 35 cm,Buster Collar Classic Clear 35 cm,I,each,0,47.99,0,28.090000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,900485,Buster Collar Classic Clear 40 cm,,I,each,0,60.99,0,35.530000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,09456,Buster Collar Under Construction 12.5 cm,,I,each,0,12.99,0,6.000000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,905007,Buster Collar Under Construction 15 cm,,I,each,0,14.99,0,7.140000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,900170,Buster Collar Under Construction 20 cm,,I,each,0,15.99,0,7.970000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,900489,Buster Collar Under Construction 25 cm,,I,each,0,20.99,0,10.170000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,900487,Buster Collar Under Construction 30 cm,,I,each,0,24.99,0,12.150000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,900055,Buster Collar Under Construction 7.5 cm,,I,each,0,9.99,0,4.510000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,900145,Buster Collar Yellow Bones 20cm,,I,each,0,15.99,0,7.890000,River Valley Veterinary Wellness Clinic,0,H,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,596,Caninsulin Syringes 30's,,I,box,0,16.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,597,"Caninsulin Syringes 40 IU, 1mL 100's",,I,box,0,55.99,0,27.750000,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,570,Carpet Stain & Odor Eliminator Spray,,I,can,0,14.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,2866,Chlorhexadine scrub 4oz,Chlorhexadine scrub 4oz,I,bottle,0,6.99,19.000000,3.070000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,09452,E Collar 10cm,,I,each,0,5.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,09454,E Collar 12.5cm,,I,each,0,7.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,830,E Collar 15cm,,I,each,0,13.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,711,E Collar 20 cm,,I,each,0,15.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,712,E Collar 7.5cm,,I,each,0,5.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,574,Ear Cleansing Solution 4oz,,I,bottle,0,10.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,575,Ear Cleansing Solution 8 oz,,I,bottle,0,14.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,918,Enzadent Toothbrush Malt Kit 90gm,,I,each,0,16.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,1028,Epi Soothe Cream Rinse & Cond 16oz,,I,bottle,0,42.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,1029,Epi Soothe Shampoo 16oz,,I,bottle,0,35.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,571,Epsom Salts Bag 2kg,,I,bag,0,14.99,0,4.960000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,127073,Finger Toothbrush,,I,each,0,3.56,0,1.780000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,114355,Forbid packet,,I,each,0,3.23,0,1.620000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,621,Gentle Leader Headcollar Large,,I,each,0,45.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,620,Gentle Leader Headcollar Medium,,I,each,0,44.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,619,Gentle Leader Headcollar Small,,I,each,0,44.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,905,Homeopet Anxiety/Stress 15ML,,I,bottle,0,25.99,0,12.970000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,29697,Homeopet Travel 15ml,,I,bottle,0,25.99,0,12.970000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,116351,I-Lid N Lash Vet 45g,,I,[None],0,20.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,41528,Insulin Syringe CP 3/10cc 100u 31G 100s,Insulin Syringe CP 3/10cc 100u 31G 100s,I,box,0,23.99,0,15.560000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,126999,Leba III,Leba III,I,bottle,0,85.99,0,42.640000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,573,Malacetic otic/skin cleanser 16oz,,I,bottle,0,51.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,1098,Malacetic otic/skin cleanser 236 ml,,I,bottle,0,28.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,572,MalAcetic Otic/Skin Cleanser 4oz,,I,bottle,0,17.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,103329,Malacetic Wet Wipes - 25s,,I,bag,0,21.99,0,10.550000,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,921,Medi-cal Handle Carry Bags,,I,each,0,0.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,577,OtiCalm 118ml,,I,bottle,0,10.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,576,OtiCalm 355ml,,I,bottle,0,28.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,614,Pet Nurser,,I,each,0,3.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,603,Pill Splitter,,I,each,0,12.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,987,Renal K Gel 5oz,,I,tube,0,23.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUO,Supplies - Over The Counter,983,Syringe Insulin U 100 0.5ML 28g,,I,box,0,52.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUR,Supplies - Radiology,121690A,Esobar Barium Paste 450gm,,I,tube,0,36.99,0,36.870000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUR,Supplies - Radiology,1005,Steriling Tubing 6inX100ft,,I,roll,0,16.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUR,Supplies - Radiology,1049,X ray Film 35cmX 43cm,,I,box,0,166.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUS,Supplies - Surgical/Orthopedic,114115A,6x6 dental dam latex,6x6 dental dam latex,I,each,0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUS,Supplies - Surgical/Orthopedic,116530,Blood Pressure Cuff #4 Neonat (10/pk),,I,each,0,5.99,0,5.950000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUS,Supplies - Surgical/Orthopedic,116526,Blood Pressure Cuff #5  Neonate (10/pk),,I,each,0,5.99,0,5.950000,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUS,Supplies - Surgical/Orthopedic,28181,Casting Supplies,,I,[None],0,50.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUS,Supplies - Surgical/Orthopedic,1030,EZ Scrub Brush with Chlorhexidine 4%,DUPL,I,box,0,49.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUS,Supplies - Surgical/Orthopedic,1603,Forcep Halstead Mosquito Econo STR-5in,,I,each,0,7.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUS,Supplies - Surgical/Orthopedic,1604,Forcep Halstead Mosquito EconoCRV-5in,,I,each,0,19.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUS,Supplies - Surgical/Orthopedic,920408,Gloves Surgeon Micro Touch Size 7,,I,box,0,34.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUS,Supplies - Surgical/Orthopedic,HOSUP1,Hospital Supplies - Cold Pack,,S,[None],0,38.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUP,SUPPLIES,SUS,Supplies - Surgical/Orthopedic,1076,Huck Towel 18"X33",,I,each,0,8.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUS,Supplies - Surgical/Orthopedic,969,Monocryl 4/0 Violet 36" mono FS-2,,I,box,0,142.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUS,Supplies - Surgical/Orthopedic,1004,Scalpel Blades CS Paragon #10 100s,,I,each,0,0.87,0,0.870000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUP,SUPPLIES,SUS,Supplies - Surgical/Orthopedic,1012,Scalpel Blades CS Paragon #15,,I,box,0,21.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUS,Supplies - Surgical/Orthopedic,1021,Securos 3/16"X9" Trocar,,I,each,0,11.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUS,Supplies - Surgical/Orthopedic,1565,Securos Crimp Clamp 100lb,,I,each,0,4.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUS,Supplies - Surgical/Orthopedic,1566,Securos Crimp Clamp 40lb,,I,each,0,4.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUS,Supplies - Surgical/Orthopedic,1567,Securos Crimp Clamp 80lb,,I,each,0,4.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUP,SUPPLIES,SUS,Supplies - Surgical/Orthopedic,1065,Vetbond Tissue Adhesive 3ML,,I,bottle,0,29.99,0,29.340000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUP,SUPPLIES,SUS,Supplies - Surgical/Orthopedic,09814,Vetrap 2"x 5yd asst 18 rolls/box,,I,each,0,79.99,0,1.480000,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,19573,5/0 Prolene 18" FS-2,,I,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,4656,AARCS Canine Neuter,,G,[None],0,0.99,0,0,River Valley Veterinary Wellness Clinic,0,H,4,0
SUR,SURGERY - SMALL,,,4645,AARCS Spay add on - In Heat, ,S,[None],0,50.99,0,0,River Valley Veterinary Wellness Clinic,0,H,4,0
SUR,SURGERY - SMALL,,,4648,AARCS Spay add on - Mature,,S,[None],0,50.99,0,0,River Valley Veterinary Wellness Clinic,0,H,4,0
SUR,SURGERY - SMALL,,,4647,AARCS Spay add on - Obese,,S,[None],0,50.99,0,0,River Valley Veterinary Wellness Clinic,0,H,4,0
SUR,SURGERY - SMALL,,,4646,AARCS Spay add on - Pregnant,,S,[None],0,50.99,0,0,River Valley Veterinary Wellness Clinic,0,H,4,0
SUR,SURGERY - SMALL,,,19576,Acepromazine 10 mg Inj (Atravet),,I,ml,0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,3398,Amputation Dew Claws - Attached,,S,[None],0,94.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
